鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區建國四路151~180號,11.97,商,,,1071211,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,143.13,3,2,2,有,有,9900000,69168,坡道機械,0.0,0,,RPOOMLLLKINFFAE47CA
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區建國四路151~180號,17.36,商,,,1071211,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,207.91,3,2,2,有,有,17300000,83209,坡道平面,0.0,0,,RPPOMLLLKINFFAE57CA
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區建國四路151~180號,12.22,商,,,1071211,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070830,146.19,3,2,2,有,有,10308000,70511,坡道機械,0.0,0,,RPQOMLLLKINFFAE67CA
鼓山區,土地,柴山段61~90地號,327.5,其他,,,1071202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1244500,3800,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLLLKINFFAE28CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕誠路2131~2160號,24.64,住,,,1071128,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940118,152.14,3,2,2,有,有,9900000,65072,坡道平面,26.04,0,,RPQNMLNLKINFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區九如四路1440巷1~30號,74.0,商,,,1071107,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0780425,309.41,6,2,5,有,無,5000000,16160,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOLKINFFAE77CA
鼓山區,房地(土地+建物),高雄市鼓山區明倫路121~150號,6.05,商,,,1071129,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920826,65.97,2,2,1,有,有,4000000,60634,,0.0,0,,RPTNMLQLKINFFAE38CA
前金區,房地(土地+建物),高雄市前金區允文街31~60號,4.28,商,,,1071205,土地1建物1車位0,六層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0940624,55.370000000000005,1,1,1,有,有,2750000,49666,,0.0,0,含增建或未登記建物。;,RPTOMLQLKINFFAE48CA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路31~60號,2.58,商,,,1071208,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0690618,29.700000000000003,1,1,1,有,有,550000,18519,,0.0,0,,RPQOMLRLKINFFAE28CA
鼓山區,房地(土地+建物),高雄市鼓山區美術北三路31~60號,7.63,商,,,1071130,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950126,76.24,2,2,1,有,有,5100000,66894,,0.0,0,,RPTNMLSLKINFFAE58CA
鹽埕區,土地,鹽中段1~30地號,134.69,商,,,1071018,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6192000,45972,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;,RPXNMLSLKINFFAE98CA
前金區,房地(土地+建物),高雄市前金區河南二路91~120號,7.48,商,,,1071210,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790807,64.79,2,2,2,有,無,3200000,49390,,0.0,0,,RPPPMLMJJHOFFAE47CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區昌盛路301~330號,11.62,商,,,1071129,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951101,143.57,3,2,2,有,有,9070000,63175,坡道平面,0.0,0,,RPOOMLLKJHOFFAE27CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區神農路61~90號,21.11,商,,,1071130,土地1建物1車位2,十八層,三十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041104,360.53999999999996,0,0,0,無,有,56000000,160169,坡道平面,38.38,4400000,,RPROMLLKJHOFFAE57CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明華路241~270號,28.86,商,,,1071016,土地2建物1車位1,八層,十七層,辦公商業大樓,商業用,鋼筋混凝土造,0790207,349.15,0,0,0,無,有,13500000,38665,坡道平面,0.0,0,,RPPNMLRKJHOFFAE87CA
前金區,房地(土地+建物),高雄市前金區瑞源路31~60號,15.71,商,,,1071101,土地1建物1車位0,十層,十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780203,145.64,4,3,2,有,有,6080000,41747,,0.0,0,含增建或未登記建物。;,RPUNMLRKJHOFFAE38CA
苓雅區,房地(土地+建物),高雄市苓雅區新光路62巷1~30號,5.16,商,,,1071024,土地1建物1車位0,二十三層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,120.61,3,2,2,有,有,3750000,31092,,0.0,0,,RPVNMLOLKINFFBE48CA
苓雅區,土地,正文段661~690地號,1002.52,住,,,1071023,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34370000,34284,,0.0,0,,RPROMLPLKINFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區新光路62巷1~30號,5.59,商,,,1071202,土地1建物1車位1,八層,三十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,144.91,3,2,2,有,有,7250000,51432,坡道平面,14.64,550000,,RPRNMLMLKINFFBE87CA
苓雅區,房地(土地+建物),高雄市苓雅區四維四路211~240號,18.82,商,,,1071129,土地1建物1車位0,五層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0800824,213.99,0,0,0,無,無,5600000,26169,,0.0,0,,RPTNMLMLKINFFBE08CA
苓雅區,房地(土地+建物)+車位,高雄市新興區中正二路181~210號,10.55,住,,,1070901,土地1建物1車位1,十八層,二十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070702,218.8,3,2,2,有,有,16550000,75640,坡道平面,19.06,0,,RPPNMLRLKINFFBE18CA
新興區,房地(土地+建物),高雄市新興區民生一路31~60號,7.2,商,,,1071124,土地1建物1車位0,三層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,0810915,133.13,0,0,0,無,有,4720000,35454,,0.0,0,,RPOOMLNJJHOFFBE47CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區永裕街31~60號,16.81,住,,,1071022,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070808,169.51999999999998,2,2,2,有,有,11510000,67898,坡道平面,28.14,0,,RPTPMLNJJHOFFBE08CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區永裕街31~60號,16.77,住,,,1071022,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070808,169.28,2,2,2,有,有,11950000,70593,坡道平面,28.14,0,,RPUPMLNJJHOFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區永裕街31~60號,16.77,住,,,1071006,土地2建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070808,141.14000000000001,2,2,2,有,有,11150000,79000,,0.0,0,,RPVPMLNJJHOFFBE28CA
新興區,房地(土地+建物),高雄市新興區民生一路31~60號,6.97,商,,,1071130,土地1建物1車位0,十一層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,0810915,128.15,0,0,0,無,有,4264000,33274,,0.0,0,,RPVOMLOKJHOFFBE38CA
小港區,房地(土地+建物),高雄市小港區朝天街1~30號,74.78,住,,,1071020,土地1建物1車位0,全,二層,透天厝,,加強磚造,0650514,93.44,3,2,2,有,無,4000000,42808,,0.0,0,,RPTOMLLLKINFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區翠亨北路301~330號,21.26,住,,,1071217,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030207,189.78,3,2,2,有,無,10550000,55591,,0.0,0,包含2個停車位,RPVNMLMLKINFFCE38CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,13.33,商,,,1070227,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,166.35000000000002,3,1,2,有,有,6470000,42830,坡道平面,40.97,1100000,,RPWOMLNLKINFFCE68CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,13.33,商,,,1070306,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,166.35000000000002,3,1,2,有,有,6380000,41713,坡道平面,40.97,1150000,,RPXOMLNLKINFFCE78CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1061124,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,135.64,2,1,2,有,有,5590000,47956,坡道平面,40.97,1050000,預售屋含裝潢,RPOPMLNLKINFFCE97CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1061120,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,135.64,2,1,2,有,有,5300000,44893,坡道平面,40.97,1050000,預售屋含裝潢,RPPPMLNLKINFFCE08CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1061208,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,134.53,2,1,2,有,有,4980000,42041,坡道平面,39.86,1000000,,RPQPMLNLKINFFCE18CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1070802,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,135.64,2,1,2,有,有,5200000,41724,坡道平面,40.97,1250000,,RPRPMLNLKINFFCE28CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊三街121~150號,14.44,商,,,1070522,土地1建物1車位1,一層，夾層,十五層,店面(店鋪),見其它登記事項,見其它登記事項,1071105,175.93,0,0,2,無,有,7350000,45569,坡道平面,40.97,1200000,,RPSPMLNLKINFFCE38CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1071029,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,132.63,2,1,2,有,有,5500000,46367,坡道平面,40.97,1250000,預售屋含裝潢,RPTPMLNLKINFFCE48CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1070316,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,131.53,2,1,2,有,有,4900000,42544,坡道平面,39.86,1000000,,RPUPMLNLKINFFCE58CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1070802,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,132.63,2,1,2,有,有,5150000,42549,坡道平面,40.97,1250000,,RPVPMLNLKINFFCE68CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1071009,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,132.63,2,1,2,有,有,5050000,41458,坡道平面,40.97,1250000,,RPWPMLNLKINFFCE78CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.55,商,,,1070123,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,128.43,2,1,2,有,有,4610000,40759,坡道平面,39.86,1000000,,RPXPMLNLKINFFCE88CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,13.33,商,,,1070201,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,166.35000000000002,3,1,2,有,有,6150000,40278,坡道平面,40.97,1100000,,RPOQMLNLKINFFCE08CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,13.33,商,,,1061108,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,166.35000000000002,3,1,2,有,有,6400000,41873,坡道平面,40.97,1150000,,RPPQMLNLKINFFCE18CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,13.33,商,,,1070802,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,166.35000000000002,3,1,2,有,有,6320000,40437,坡道平面,40.97,1250000,,RPQQMLNLKINFFCE28CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊三街121~150號,16.89,商,,,1070516,土地1建物1車位1,一層，夾層,十五層,店面(店鋪),見其它登記事項,見其它登記事項,1071105,201.97,0,0,2,無,有,8700000,46584,坡道平面,40.97,1200000,,RPRQMLNLKINFFCE38CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1070416,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,134.53,2,1,2,有,有,4850000,40668,坡道平面,39.86,1000000,,RPSQMLNLKINFFCE48CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1070626,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,135.64,2,1,2,有,有,5020000,40879,坡道平面,40.97,1150000,,RPTQMLNLKINFFCE58CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1070411,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,135.64,2,1,2,有,有,5000000,41196,坡道平面,40.97,1100000,,RPUQMLNLKINFFCE68CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1071004,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,134.53,2,1,2,有,有,5150000,41724,坡道平面,39.86,1200000,,RPVQMLNLKINFFCE78CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊三街121~150號,14.44,商,,,1070802,土地1建物1車位1,一層，夾層,十五層,店面(店鋪),見其它登記事項,見其它登記事項,1071105,175.93,0,0,2,無,有,7000000,42235,坡道平面,40.97,1300000,,RPWQMLNLKINFFCE88CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1071016,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,131.53,2,1,2,有,有,5020000,41671,坡道平面,39.86,1200000,,RPXQMLNLKINFFCE98CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,9.78,商,,,1071022,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,131.53,2,1,2,有,有,5000000,41453,坡道平面,39.86,1200000,,RPORMLNLKINFFCE18CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,10.22,商,,,1070919,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1071105,134.47,2,1,2,有,有,5050000,40693,坡道平面,39.86,1200000,,RPPRMLNLKINFFCE28CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.21,住,,,1071127,土地1建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,142.17,3,2,2,有,有,6500000,45720,,0.0,0,,RPPNMLOLKINFFCE97CA
小港區,房地(土地+建物),高雄市小港區立群路121~150號,19.89,住,,,1071127,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821210,120.66,3,2,2,有,有,787247,6525,,0.0,0,親屬間自用住宅增值稅移轉,RPTOMLOLKINFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路1007巷1~30號,24.21,住,,,1071204,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,142.67000000000002,3,2,2,有,有,6520000,45700,,0.0,0,,RPPNMLLJJHOFFCE37CA
小港區,房地(土地+建物),高雄市小港區中船一村1~30號,48.75,住,,,1071212,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660424,85.53,3,2,2,有,無,2150000,25137,,0.0,0,,RPPOMLMJJHOFFCE57CA
小港區,房地(土地+建物),高雄市小港區宏光街451~480號,6.12,住,,,1071206,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830929,35.93,1,1,1,有,無,800000,22266,,0.0,0,,RPXNMLNJJHOFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區衙華街61~90號,93.0,住,,,1071130,土地1建物1車位0,全,五層,透天厝,住家用,見其它登記事項,1070820,330.88,4,2,5,有,無,22000000,66489,,0.0,0,有電梯,RPQNMLNJJHOFFCE67CA
前鎮區,土地,新生段1411~1440地號,48.0,住,,,1071212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,9375,,0.0,0,本土地無通路出入需經他人土地,RPTNMLOJJHOFFCE08CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區永豐路151~180號,19.96,商,,,1071201,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1061211,199.03,3,2,2,有,有,11000000,54123,坡道平面,27.2,1700000,,RPROMLOJJHOFFCE97CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區萬和街1~30號,15.51,住,,,1071011,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020520,147.95,3,2,2,有,有,6755800,45663,坡道平面,24.81,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPKJHOFFCE87CA
三民區,房地(土地+建物),高雄市三民區建國三路1~30號,2.16,商,,,1071208,土地1建物1車位0,十四層，走廊,二十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840615,37.42,1,1,1,有,有,1450000,38749,,0.0,0,,RPPNMLMLKINFFDE87CA
三民區,房地(土地+建物),高雄市三民區九如一路214巷22弄1~30號,28.3,住,,,1071206,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681012,73.28,3,2,2,有,無,2000000,27293,,0.0,0,親友、員工或其他特殊關係間之交易。;賣清,RPUNMLMLKINFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中路151~180號,14.93,商,,,1071128,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050309,122.68,2,2,1,有,有,7500000,61135,坡道平面,29.1,0,,RPPNMLNLKINFFDE97CA
三民區,建物,高雄市三民區瀋陽街45巷1~30號,0.0,,,,1071207,土地0建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0651223,118.16,3,2,2,有,無,214400,1814,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLOLKINFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路631~660號,21.27,住,,,1071107,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041220,218.41000000000003,3,2,2,有,有,11670000,53432,坡道平面,44.87,0,,RPQOMLOLKINFFDE28CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎華路211~240號,12.26,商,,,1071205,土地1建物1車位1,十八層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951207,139.79,3,2,2,有,有,6500000,46498,坡道平面,0.0,0,,RPROMLOLKINFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區河北二路211~240號,14.69,住,,,1071022,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1060714,116.49000000000001,1,1,1,有,有,8450000,78025,坡道平面,30.62,1750000,,RPVOMLOLKINFFDE78CA
三民區,房地(土地+建物),高雄市三民區鼎信街1~30號,12.02,住,,,1071129,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831026,101.44999999999999,3,2,2,有,有,4280000,42188,,0.0,0,,RPRNMLPLKINFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路17巷1~30號,24.16,住,,,1071107,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070110,171.8,3,2,2,有,有,13000000,83241,坡道平面,36.65,1750000,,RPSOMLPLKINFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路17巷1~30號,24.58,住,,,1071107,土地1建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070110,174.82999999999998,3,2,2,有,有,13300000,83587,坡道平面,36.65,1750000,,RPTOMLPLKINFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區文濱路17巷1~30號,24.16,住,,,1071112,土地1建物1車位1,十一層,十七層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1070110,171.8,3,2,2,有,有,13300000,85461,坡道平面,36.65,1750000,,RPXOMLQLKINFFDE56CA
三民區,房地(土地+建物),高雄市三民區大昌二路241~270號,3.48,商,,,1071203,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880731,42.55,0,0,0,無,有,1800000,42303,,0.0,0,,RPPNMLRLKINFFDE38CA
三民區,房地(土地+建物),高雄市三民區裕誠路61~90號,12.78,住,,,1071123,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860709,124.03999999999999,3,2,2,有,有,5120000,41277,,0.0,0,,RPPNMLLJJHOFFDE47CA
三民區,房地(土地+建物)+車位,高雄市三民區裕誠路61~90號,14.21,住,,,1071126,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860709,138.31,3,2,2,有,無,6400000,46273,坡道平面,0.0,0,,RPVOMLRJJHOFFDE78CA
三民區,土地,大港段四小段2761~2790地號,274.0,住,,,1071129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42271350,154275,,0.0,0,有租賃。權利人有二人。,RPPOMLPKJHOFFDE08CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區金和街168巷31~60號,11.31,住,,,1071107,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070606,130.53,2,1,2,有,有,5480000,43549,坡道平面,32.71,1220000,,RPROMLLLKINFFEE18CA
左營區,房地(土地+建物),高雄市左營區富國路365巷1~30號,75.0,住,,,1071107,土地2建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0680525,111.12,7,0,7,有,無,11620000,104572,,0.0,0,,RPTOMLLLKINFFEE38CA
左營區,房地(土地+建物),高雄市左營區重清路151~180號,22.8,住,,,1071122,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820401,127.49000000000001,3,2,2,有,有,5200000,40788,,0.0,0,,RPUNMLOLKINFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區芎蕉五街151~180號,9.6,住,,,1071210,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,見其它登記事項,0900907,32.28,1,1,1,有,無,630000,19517,,0.0,0,,RPWNMLPLKINFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區德富街286巷1~30號,97.85,住,,,1071211,土地1建物1車位0,全,三層,透天厝,見其它登記事項,見其它登記事項,1060524,198.61,4,3,3,有,有,18200000,91637,,0.0,0,,RPTOMLPLKINFFEE78CA
左營區,房地(土地+建物),高雄市左營區重上街1~30號,8.33,商,,,1071128,土地1建物1車位0,八層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0930722,86.29,2,1,1,有,有,4450000,51570,,0.0,0,,RPUPMLPLKINFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區榮德街421~450號,10.04,住,,,1071121,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960808,103.49000000000001,3,2,2,有,有,5550000,53628,坡道機械,6.04,0,含增建或未登記建物。,RPQQMLPLKINFFEE68CA
左營區,房地(土地+建物),高雄市左營區榮德街421~450號,10.04,住,,,1071127,土地1建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960808,97.45,3,1,2,有,有,4700000,48230,,0.0,0,含增建或未登記建物。,RPOPMLQLKINFFEE48CA
左營區,房地(土地+建物)+車位,高雄市左營區民族一路1021~1050號,13.66,住,,,1071126,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950830,125.9,3,2,2,有,有,6500000,51628,坡道機械,0.0,0,,RPQNMLSLKINFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區加仁路61~90號,22.83,住,,,1071106,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810603,131.88,4,2,2,有,有,4050000,30710,坡道平面,0.0,0,,RPQPMLSLKINFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十五路271~300號,20.96,住,,,1071012,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070213,153.7,3,2,2,有,有,7820000,50878,坡道機械,13.54,0,,RPWNMLTLKINFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區惠民路91~120號,35.4,住,,,1071113,土地5建物1車位0,一層，騎樓,四層,店面(店鋪),,鋼筋混凝土造,0680521,80.21,3,2,1,有,無,7500000,93505,,0.0,0,,RPPOMLLJJHOFFEE67CA
左營區,房地(土地+建物),高雄市左營區民族一路961~990號,15.15,住,,,1071130,土地1建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850712,171.01,4,2,2,有,有,6050000,35378,,0.0,0,,RPUNMLMJJHOFFEE18CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區通昌街91~120號,19.08,住,,,1071125,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070430,157.68,2,1,2,有,無,7960000,50482,坡道平面,0.0,0,,RPRNMLNJJHOFFEE97CA
