鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
東勢區,土地,新合作段691~720地號,216.37,住,,,1071130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4900000,22646,,0.0,0,,RPTNMLOLKINFFGB48CA
東勢區,土地,東勢段中嵙小段481~510地號,902.0,,山坡地保育區,農牧用地,1071126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1109,,0.0,0,,RPPNMLPLKINFFGB18CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,23.25,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,217.09,3,2,2,有,有,6720000,30955,坡道平面,29.62,0,,RPSOMLSJJHOFFFB48CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,25.42,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,238.28,4,2,2,有,有,7530000,31601,坡道平面,29.62,0,,RPTOMLSJJHOFFFB58CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,20.55,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,193.68,3,2,2,有,無,6090000,31444,坡道平面,29.62,0,,RPVOMLSJJHOFFFB78CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,23.25,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,216.19,3,2,2,有,有,6770000,31315,坡道平面,29.62,0,,RPRPMLSJJHOFFFB48CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,25.96,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,245.3,4,2,2,有,有,7720000,31472,坡道平面,29.62,0,,RPSPMLSJJHOFFFB58CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,22.17,商,,,1071121,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,210.76,3,2,2,有,有,6580000,31220,坡道平面,29.62,0,,RPTPMLSJJHOFFFB68CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,15.68,商,,,1071121,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,153.89999999999998,2,2,1,有,有,4810000,31254,坡道平面,29.62,0,,RPVPMLSJJHOFFFB88CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,22.71,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,211.09,4,2,2,有,有,6170000,29229,坡道平面,29.62,0,,RPWQMLTJJHOFFFB56CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,17.85,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,172.61,3,2,2,有,有,5210000,30184,坡道平面,29.62,0,,RPORMLTJJHOFFFB48CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,20.55,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,193.99,3,2,2,有,有,6230000,32115,坡道平面,29.62,0,,RPQTMLTJJHOFFFB88CA
清水區,房地(土地+建物),臺中市清水區五權南路3巷1~30號,88.69,住,,,1071204,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060518,260.99,4,2,5,有,無,13500000,51726,,0.0,0,,RPUQMLKKJHOFFFB18CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,23.25,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,217.13,3,2,2,有,有,6860000,31594,坡道平面,29.62,0,,RPTNMLLKJHOFFFB87CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,23.25,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,216.20999999999998,3,2,2,有,有,6730000,31127,坡道平面,29.62,0,,RPVNMLLKJHOFFFB08CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,20.55,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,193.99,3,2,2,有,無,6150000,31703,坡道平面,29.62,0,,RPWNMLLKJHOFFFB18CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,19.47,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,184.76999999999998,3,2,2,有,無,5670000,30687,坡道平面,29.62,0,,RPPOMLLKJHOFFFB57CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,18.39,商,,,1071121,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,178.60000000000002,3,2,2,有,有,5550000,31075,坡道平面,29.62,0,,RPQOMLLKJHOFFFB67CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,15.14,商,,,1071121,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,123.61000000000001,2,1,1,有,有,4230000,34221,坡道平面,29.62,0,,RPVNMLOKJHOFFFB38CA
沙鹿區,土地,南勢坑段埔子小段631~660地號,141.0,其他,,,1071204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1959900,13900,,0.0,0,,RPSPMLPKJHOFFFB38CA
清水區,房地(土地+建物),臺中市清水區港埠路三段181~210號,15.67,商,,,1070722,土地1建物1車位0,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070725,107.41999999999999,0,0,0,無,有,8620000,80246,,0.0,0,,RPOOMLMJJHOFFFB47CA
清水區,房地(土地+建物),臺中市清水區港埠路三段181~210號,13.34,商,,,1070610,土地1建物1車位0,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1070725,91.18,0,0,0,無,有,6900000,75674,,0.0,0,,RPPOMLMJJHOFFFB57CA
梧棲區,房地(土地+建物),臺中市梧棲區港埠路一段691~720號,100.0,住,,,1071128,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810528,209.42,6,2,4,有,無,8200000,39156,,0.0,0,,RPRPMLRLKINFFFB68CA
清水區,房地(土地+建物)+車位,臺中市清水區港埠路三段181~210號,10.67,商,,,1071107,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070725,117.63,2,2,1,有,有,4700000,39956,坡道平面,0.0,0,,RPPNMLPJJHOFFFB77CA
梧棲區,房地(土地+建物),臺中市梧棲區忠義路152巷31~60號,100.0,住,,,1071122,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0931123,200.48,0,0,0,無,無,9300000,46389,,0.0,0,,RPQNMLPJJHOFFFB87CA
梧棲區,土地,東建段481~510地號,132.9,住,,,1071126,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2790900,21000,,0.0,0,父子間買賣，地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由買賣雙方自行提供屬實。,RPSNMLPJJHOFFFB08CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,15.14,商,,,1071121,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,149.79000000000002,3,2,2,有,有,4620000,30843,坡道平面,29.62,0,,RPSOMLRJJHOFFFB38CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,20.55,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,193.68,3,2,2,有,有,6070000,31340,坡道平面,29.62,0,,RPSNMLSJJHOFFFB38CA
梧棲區,房地(土地+建物)+車位,臺中市梧棲區八德路一段31~60號,25.96,商,,,1071121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070622,240.65000000000003,3,2,2,有,有,7760000,32246,坡道平面,29.62,0,,RPUNMLSJJHOFFFB58CA
大安區,土地,松子段31~60地號,132.6,,特定農業區,甲種建築用地,1071207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,548900,4140,,0.0,0,,RPQNMLSKJHOFFEB18CA
梧棲區,土地,安仁段211~240地號,1633.0,住,,,1071109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,83977025,51425,,0.0,0,,RPWNMLPLKINFFFB78CA
清水區,土地,海濱段2131~2160地號,330.0,住,,,1071128,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10900000,33030,,0.0,0,,RPQNMLOLKINFFFB08CA
梧棲區,土地,安仁段211~240地號,187.0,住,,,1071011,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7480000,40000,,0.0,0,,RPRNMLOLKINFFFB18CA
清水區,土地,銀聯段1141~1170地號,255.0,住,,,1071020,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7216919,28302,,0.0,0,,RPSNMLOLKINFFFB28CA
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區保寧路22巷1~30號,21.71,商,,,1071122,土地2建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880812,125.63,3,2,2,有,有,4750000,37806,坡道機械,0.0,0,,RPTNMLOLKINFFFB38CA
大安區,土地,南安段211~240地號,986.45,,特定農業區,農牧用地,1071107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,885000,897,,0.0,0,國產署標售逾期未辦理繼承登記案件,RPUNMLSJJHOFFEB48CA
大安區,土地,南安段181~210地號,799.14,,特定農業區,農牧用地,1070919,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,719000,900,,0.0,0,國產署標售逾期未辦理繼承登記案件,RPWNMLSJJHOFFEB68CA
大甲區,房地(土地+建物),臺中市大甲區永順街60巷31~60號,75.0,住,,,1071208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0541001,95.76,3,2,2,有,無,4300000,44904,,0.0,0,,RPRNMLQLKINFFEB28CA
大甲區,土地,和平段481~510地號,128.0,住,,,1071212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,46875,,0.0,0,,RPSNMLQLKINFFEB38CA
大安區,土地,三塊厝段91~120地號,2775.0,,特定農業區,農牧用地,1071117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5540238,1996,,0.0,0,,RPPNMLPJJHOFFEB67CA
外埔區,土地,新六分段211~240地號,870.34,,特定農業區,農牧用地,1071128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5265500,6050,,0.0,0,,RPQNMLRJJHOFFEB97CA
神岡區,房地(土地+建物),臺中市神岡區大圳路31~60號,70.57,,特定農業區,甲種建築用地,1071218,土地5建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070914,163.67,4,2,4,有,無,10500000,64153,,0.0,0,,RPTOMLPKJHOFFDB18CA
神岡區,房地(土地+建物),臺中市神岡區大圳路31~60號,70.57,,特定農業區,甲種建築用地,1071115,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070914,167.32999999999998,4,2,4,有,無,10800000,64543,,0.0,0,,RPWOMLPKJHOFFDB48CA
豐原區,土地,翁明段31~60地號,48.08,工,,,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2181000,45362,,0.0,0,,RPRNMLOKJHOFFDB77CA
豐原區,房地(土地+建物)+車位,臺中市豐原區大明路181~210號,23.01,住,,,1071209,土地4建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061124,163.04000000000002,3,2,2,有,有,8700000,53361,坡道平面,34.19,0,,RPSNMLLKJHOFFDB57CA
豐原區,房地(土地+建物),臺中市豐原區三民路1~30號,2.78,商,,,1071130,土地1建物1車位0,四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930311,25.71,1,1,1,有,有,1300000,50564,,0.0,0,持分交易,RPVNMLRJJHOFFDB38CA
后里區,土地,義里段331~360地號,69.03,商,,,1071115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4865412,70483,,0.0,0,,RPTNMLOJJHOFFDB87CA
豐原區,房地(土地+建物),臺中市豐原區三和路78巷1~30號,139.0,住,,,1071014,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0960125,196.52,4,2,3,有,無,15000000,76328,,0.0,0,,RPQOMLOJJHOFFDB67CA
神岡區,房地(土地+建物),臺中市神岡區神林路8巷1~30號,72.97,住,,,1070926,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1070621,171.65,6,2,4,有,無,12000000,69910,,0.0,0,,RPXNMLSLKINFFDB98CA
豐原區,房地(土地+建物),臺中市豐原區三豐路二段89巷110弄31~60號,69.19,住,,,1071116,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0650628,99.55,3,2,2,有,無,2004235,20133,,0.0,0,,RPTNMLQLKINFFDB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街91~120號,10.6,住,,,1071003,土地2建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821124,82.85,2,1,1,有,無,5660000,68316,坡道平面,0.0,0,,RPOQMLTKJHOFFCB18CA
豐原區,土地,豐原段661~690地號,103.0,商,,,1071127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6633200,64400,,0.0,0,,RPVNMLPLKINFFDB48CA
神岡區,房地(土地+建物)+車位,臺中市神岡區大漢街31巷16弄1~30號,18.43,住,,,1071104,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0850202,117.65,2,2,1,有,有,4350000,36974,坡道平面,0.0,0,,RPWNMLPLKINFFDB58CA
豐原區,土地,新東陽段751~780地號,889.92,農,,,1071201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,7304,,0.0,0,,RPTNMLPLKINFFDB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文華路31~60號,39.7,住,,,1071129,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940704,189.60000000000002,3,2,2,有,有,10000000,52743,坡道平面,0.0,0,,RPORMLPKJHOFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區朝馬路631~660號,102.49,住,,,1071101,土地1建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1061122,338.14,5,1,5,有,有,45800000,135447,坡道平面,15.0,0,,RPRNMLQKJHOFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路二段91~120號,8.48,住,,,1071207,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830328,95.98,3,1,1,有,有,5500000,57304,坡道平面,21.19,0,,RPSPMLQKJHOFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區天保街1~30號,23.11,住,,,1071113,土地1建物1車位1,一層，二層,八層,店面(店鋪),住商用,鋼筋混凝土造,0821231,146.66,2,2,2,有,有,6500000,44320,坡道平面,0.0,1000000,含增建或未登記建物。,RPORMLSJJHOFFCB08CA
西屯區,土地,廣順段721~750地號,2.75,農,,,1071211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,288750,105000,,0.0,0,,RPPOMLNJJHOFFCB37CA
西屯區,土地,惠來厝段1~30地號,10.51,住,,,1071207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,720000,68506,,0.0,0,,RPQPMLSLKINFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區順和一街1~30號,16.84,住,,,1071113,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810520,84.45,2,2,2,有,有,3250000,38484,,0.0,0,,RPQPMLQLKINFFCB18CA
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十路91~120號,50.55,住,,,1071005,土地1建物1車位2,八層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070109,228.72,3,2,2,有,有,21500000,94001,坡道平面,66.36,0,,RPVNMLQLKINFFCB48CA
西屯區,房地(土地+建物),臺中市西屯區寧漢街61~90號,22.76,住,,,1071109,土地1建物3車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0740810,114.18,3,2,2,有,有,5500000,48170,,0.0,0,,RPQNMLRLKINFFCB08CA
南屯區,土地,楓樹段211~240地號,313.0,農,,,1071116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6300000,20128,,0.0,0,共有人間土地持分買賣。,RPWNMLRLKINFFCB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢路91~120號,22.29,住,,,1070929,土地1建物1車位2,一層，二層,十四層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050812,172.18,0,0,0,無,有,16500000,124533,坡道平面,59.76,2500000,,RPRPMLQKJHOFFBB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區朝馬路151~180號,17.28,商,,,1071123,土地1建物1車位2,十八層,二十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060116,282.63,4,2,2,有,有,27990000,99034,坡道平面,34.51,0,,RPXRMLOLKINFFCB88CA
南屯區,車位,臺中市南屯區龍富十路91~120號,14.94,住,,,1071009,土地0建物0車位2,,,其他,,,,66.35,0,0,0,有,有,2800000,,坡道平面,66.36,2800000,土地價:168萬建物價:112萬,RPQNMLPLKINFFCB87CA
南屯區,房地(土地+建物),臺中市南屯區永春東三路1~30號,95.41,住,,,1071120,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1030814,255.91,5,3,4,有,無,22700000,88703,,0.0,0,,RPPOMLPLKINFFCB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區惠中路一段181~210號,15.92,商,,,1071117,土地1建物1車位2,五層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990211,298.58000000000004,0,0,0,無,有,24500000,82055,坡道平面,19.82,0,,RPROMLPLKINFFCB08CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街211~240號,12.09,住,,,1071127,土地1建物1車位1,六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,77.27,2,1,1,有,有,3360000,43484,坡道機械,0.0,0,,RPTQMLOLKINFFCB38CA
南屯區,房地(土地+建物)+車位,臺中市南屯區黎明東街331~360號,13.64,住,,,1071118,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,135.04,3,2,2,有,有,8250000,61093,坡道機械,0.0,0,含增建或未登記建物。,RPXQMLOLKINFFCB78CA
北屯區,土地,東信段241~270地號,2.76,住,,,1071127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,108696,,0.0,0,,RPUOMLTKJHOFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路271~300號,13.58,商,,,1071111,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050804,138.7,3,2,2,有,有,7500000,54074,坡道機械,15.55,0,,RPRRMLRKJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段1321~1350號,20.53,住,,,1071005,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041228,142.74,3,1,2,有,無,7000000,49040,坡道平面,25.8,0,,RPTRMLRKJHOFFBB48CA
北區,房地(土地+建物)+車位,臺中市北區西屯路一段211~240號,24.7,住,,,1071106,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061218,146.25,2,2,1,有,有,11500000,78632,坡道平面,42.96,0,,RPQOMLRKJHOFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區崇德二路二段121~150號,103.0,住,,,1071129,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0761223,167.31,4,3,3,有,無,17000000,101608,,0.0,0,,RPSOMLRKJHOFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路121~150號,24.88,住,,,1071123,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,176.83999999999997,3,2,2,有,有,9390000,53099,坡道平面,41.32,0,,RPUSMLLKJHOFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區軍福十九路91~120號,265.36,住,,,1071115,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1030818,499.5,7,3,8,有,有,63200000,126527,,0.0,0,,RPSNMLLKJHOFFBB37CA
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段1~30號,11.95,商,,,1071113,土地1建物1車位1,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,151.76,3,2,2,有,有,10500000,69188,坡道平面,20.9,0,,RPROMLSJJHOFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段238巷25弄1~30號,26.91,住,,,1071126,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760127,94.41999999999999,3,2,2,有,有,4300000,45541,,0.0,0,,RPVNMLSJJHOFFBB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路五段451~480號,36.27,住,,,1071106,土地1建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980611,309.28,5,2,2,有,有,19270000,67460,坡道平面,56.24,2200000,,RPOPMLLMKINFFBB47CA
北區,車位,臺中市北區三民路三段241~270號,0.0,,,,1071207,土地0建物0車位1,,,其他,,,,17.47,0,0,0,有,有,500000,,坡道機械,17.47,500000,,RPRNMLNJJHOFFBB37CA
北區,房地(土地+建物)+車位,臺中市北區北興街151~180號,26.17,住,,,1071205,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741220,147.1,3,2,2,有,無,6500000,44188,坡道平面,0.0,0,,RPTNMLNJJHOFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區大連北街91~120號,24.23,住,,,1071115,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830507,185.13,3,2,2,有,有,6900000,37271,升降機械,0.0,0,,RPROMLNJJHOFFBB47CA
北區,房地(土地+建物),臺中市北區中清路一段61~90號,2.49,商,,,1071208,土地2建物1車位0,十層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850601,31.830000000000002,1,1,1,有,有,1470000,46183,,0.0,0,,RPPQMLRLKINFFBB18CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段271~300號,10.5,住,,,1071129,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,125.14000000000001,2,2,2,有,有,9610000,76794,坡道平面,27.23,0,,RPTRMLSLKINFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區雙十路二段91~120號,16.2,住,,,1071109,土地2建物1車位1,四層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880816,139.51,0,0,0,無,有,6100000,43724,坡道平面,12.95,0,,RPVUMLQLKINFFBB09CA
北區,房地(土地+建物)+車位,臺中市北區雙十路二段91~120號,18.89,住,,,1071109,土地2建物1車位1,二層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880816,162.63,0,0,0,無,有,7180000,44149,坡道平面,12.95,0,,RPXUMLQLKINFFBB66CA
北區,房地(土地+建物)+車位,臺中市北區雙十路二段91~120號,16.2,住,,,1071109,土地2建物1車位1,二層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880816,139.51,0,0,0,無,有,6180000,44298,坡道平面,12.95,0,,RPPVMLQLKINFFBB58CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,13.27,住,,,1071114,土地1建物2車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830623,128.55,3,2,2,有,有,7250000,56403,坡道機械,0.0,0,,RPWRMLPLKINFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹五路二段181~210號,15.65,住,,,1071209,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020927,141.62,3,2,2,有,有,7480000,52817,坡道機械,0.0,0,,RPQSMLPLKINFFBB28CA
北區,車位,臺中市北區育隆路1~30號,0.04,商,,,1071125,土地0建物0車位1,,,其他,,,,33.24,0,0,0,有,有,1200000,,坡道平面,33.24,1200000,停車位加購壹個,RPXPMLPLKINFFBB68CA
北區,房地(土地+建物)+車位,臺中市北區錦祥街1~30號,23.56,住,,,1071129,土地1建物1車位1,一層，二層，騎樓,六層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0940329,142.65,1,2,2,有,無,7000000,49071,升降機械,24.21,0,,RPUSMLPLKINFFBB68CA
北屯區,土地,太原段61~90地號,32.97,住,,,1071201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3490000,105854,,0.0,0,,RPQNMLPLKINFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區文心路四段661~690號,3.03,商,,,1071209,土地1建物1車位0,四層,二十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,42.76,1,0,1,有,有,1800000,42095,,0.0,0,,RPQPMLOLKINFFBB87CA
北區,房地(土地+建物)+車位,臺中市北區五常街361~390號,3.06,商,,,1071205,土地1建物1車位1,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,45.72,1,1,1,有,有,3300000,72178,坡道機械,14.86,0,,RPSPMLOLKINFFBB08CA
北區,房地(土地+建物),臺中市北區梅豐街31~60號,64.59,住,,,1071117,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1000823,175.39,4,2,3,有,無,13000000,74121,,0.0,0,,RPTPMLOLKINFFBB18CA
